Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
14831,1.55,Very Good,E,I1,61.6,58.0,5974,7.42,7.52,4.6
12009,1.14,Very Good,I,VS1,63.3,56.0,5148,6.68,6.6,4.2
37422,0.33,Ideal,E,VVS1,61.5,57.0,984,4.44,4.47,2.74
48312,0.25,Ideal,F,VS2,62.9,55.0,535,4.01,4.05,2.53
34899,0.33,Ideal,F,VVS1,62.4,54.0,880,4.44,4.47,2.78
24869,1.5,Very Good,D,VS2,62.4,59.0,13287,7.21,7.27,4.52
22933,1.52,Ideal,I,VVS1,61.9,56.0,10968,7.34,7.37,4.55
50819,0.71,Ideal,I,VVS2,62.4,54.0,2308,5.72,5.75,3.58
24867,1.54,Very Good,G,VS1,60.7,60.0,13284,7.43,7.55,4.55
10951,1.06,Very Good,H,SI1,60.2,59.0,4900,6.6,6.55,3.96
16066,1.01,Ideal,F,VS2,62.0,56.0,6416,6.46,6.51,4.02
12514,1.16,Ideal,H,SI2,62.2,55.7,5260,6.68,6.74,4.18
38851,0.4,Premium,G,VVS2,58.9,58.0,1050,4.84,4.8,2.84
47883,0.6,Very Good,G,VS1,61.6,56.0,1912,5.4,5.44,3.34
20095,1.41,Premium,G,SI1,62.1,59.0,8572,7.23,7.13,4.46
11351,1.02,Premium,E,SI2,58.7,58.0,4990,6.68,6.61,3.9
34264,0.31,Premium,J,SI1,61.9,59.0,465,4.32,4.28,2.66
28851,0.41,Very Good,D,SI2,62.7,58.0,683,4.75,4.78,2.99
31361,0.43,Ideal,E,SI1,62.6,56.0,760,4.79,4.82,3.01
28378,0.24,Premium,D,VVS2,58.8,58.0,668,4.08,4.05,2.39
17856,1.16,Premium,G,VS2,59.9,60.0,7203,6.88,6.85,4.11
11665,1.12,Premium,H,VS1,59.6,57.0,5055,6.82,6.77,4.05
3993,0.71,Ideal,F,VS2,61.5,55.0,3516,5.74,5.77,3.54
20243,1.13,Ideal,F,VS1,61.1,56.0,8674,6.7,6.79,4.12
3152,0.98,Fair,G,SI2,66.6,56.0,3332,6.12,6.02,4.04
28291,0.27,Ideal,I,VS1,62.2,55.0,432,4.15,4.18,2.59
9010,1.01,Premium,H,SI1,61.8,61.0,4513,6.47,6.4,3.98
35338,0.32,Ideal,G,IF,61.4,55.0,898,4.42,4.44,2.72
10703,0.9,Good,H,VVS1,63.8,59.0,4847,6.09,6.13,3.9
29495,0.32,Ideal,E,VS2,62.6,53.0,702,4.37,4.38,2.74
31699,0.36,Ideal,F,SI1,61.5,56.0,770,4.62,4.59,2.83
45375,0.7,Premium,J,SI1,61.6,58.0,1666,5.66,5.73,3.51
5088,1.0,Premium,E,SI2,61.0,59.0,3752,6.4,6.33,3.89
3544,0.73,Ideal,D,VS2,62.7,53.0,3412,5.76,5.79,3.62
37013,0.33,Very Good,G,VVS2,60.0,63.0,965,4.49,4.45,2.68
28850,0.41,Premium,D,SI2,61.2,59.0,683,4.77,4.8,2.93
31277,0.32,Ideal,I,VS2,61.3,56.0,449,4.38,4.43,2.7
17369,1.22,Premium,G,SI2,62.4,61.0,6969,6.79,6.79,4.23
44568,0.52,Very Good,H,VVS2,61.7,63.0,1605,5.26,5.16,3.22
48774,0.7,Very Good,F,SI2,58.8,57.0,2020,5.85,5.89,3.45
22057,1.72,Good,G,SI2,62.8,59.3,10084,7.55,7.62,4.76
32813,0.34,Ideal,D,VS2,61.3,57.0,805,4.47,4.5,2.75
8322,1.0,Premium,E,SI2,60.6,61.0,4390,6.44,6.39,3.89
844,0.75,Very Good,E,SI1,63.1,56.0,2868,5.78,5.7,3.62
46869,0.53,Ideal,G,VS1,62.7,55.0,1813,5.18,5.16,3.24
20787,1.21,Ideal,G,VS1,62.2,56.0,9026,6.87,6.85,4.26
14510,1.01,Very Good,H,VS2,61.2,57.0,5861,6.49,6.41,3.95
4018,0.91,Good,H,SI1,63.8,60.0,3520,6.0,6.16,3.88
39454,0.5,Good,E,SI2,63.1,58.0,1077,5.05,5.09,3.2
46617,0.51,Ideal,D,VS2,61.8,55.0,1787,5.1,5.16,3.17
24240,1.9,Ideal,H,VS2,61.7,55.0,12443,7.9,7.81,4.85
2235,0.71,Very Good,F,VS2,63.3,57.0,3146,5.65,5.69,3.59
16447,1.21,Premium,H,SI1,62.4,56.0,6566,6.83,6.79,4.25
7569,1.04,Premium,I,SI1,62.5,62.0,4252,6.45,6.39,4.01
45497,0.51,Very Good,F,VS1,60.0,59.0,1680,5.18,5.22,3.12
42398,0.51,Very Good,F,SI1,62.9,56.0,1308,5.05,5.1,3.19
46519,0.53,Ideal,H,VVS1,61.3,56.0,1781,5.22,5.24,3.21
33960,0.3,Ideal,H,SI1,61.7,56.0,465,4.33,4.35,2.68
8816,1.02,Very Good,H,SI1,61.9,61.0,4476,6.34,6.42,3.95
5348,0.9,Premium,D,SI1,62.1,60.0,3812,6.2,6.14,3.83
13146,1.3,Premium,J,SI1,61.8,59.0,5438,6.99,6.95,4.31
15785,1.05,Ideal,E,SI1,60.7,55.0,6316,6.62,6.67,4.03
30531,0.38,Premium,D,SI1,62.2,58.0,733,4.57,4.63,2.86
7124,0.97,Premium,H,SI1,61.9,60.0,4172,6.37,6.3,3.92
51652,0.26,Ideal,G,VVS2,62.0,56.0,545,4.12,4.15,2.56
8020,1.05,Ideal,H,SI2,61.2,57.0,4331,6.55,6.62,4.03
50902,0.54,Very Good,D,VVS2,62.1,55.0,2318,5.21,5.26,3.25
12707,0.26,Premium,E,VVS1,62.3,60.0,599,4.07,4.09,2.54
18981,1.5,Premium,H,SI2,62.2,60.0,7812,7.29,7.24,4.52
46074,0.5,Ideal,F,VS2,62.9,55.0,1736,5.12,5.08,3.21
39189,0.35,Ideal,D,VS2,61.8,56.0,1063,4.55,4.51,2.8
44968,0.53,Very Good,D,SI1,63.4,58.0,1636,5.15,5.11,3.25
24359,1.53,Very Good,F,SI1,61.9,56.0,12621,7.45,7.32,4.57
27594,2.0,Ideal,H,SI1,62.8,52.0,18440,8.05,8.1,5.06
20070,0.31,Ideal,G,VS1,62.1,55.0,625,4.33,4.36,2.7
15062,1.0,Good,E,VS2,57.4,58.0,6050,6.57,6.61,3.78
34553,0.41,Ideal,G,VS1,61.2,57.0,870,4.77,4.8,2.93
27770,0.32,Premium,H,VS2,62.7,54.0,648,4.41,4.39,2.76
53291,0.3,Premium,D,SI1,62.3,58.0,552,4.28,4.32,2.68
46732,0.55,Very Good,D,VS2,62.2,60.0,1796,5.2,5.25,3.25
34549,0.46,Ideal,E,SI2,61.3,56.0,870,4.96,5.02,3.06
42107,0.41,Ideal,G,IF,62.1,57.0,1276,4.76,4.77,2.96
3635,0.71,Ideal,G,VS1,60.7,57.0,3431,5.76,5.8,3.51
50606,0.7,Premium,G,SI1,61.6,61.0,2285,5.7,5.63,3.49
3773,0.72,Premium,D,VVS2,60.0,57.0,3459,5.92,5.84,3.53
34511,0.33,Premium,G,VVS1,60.9,60.0,868,4.46,4.5,2.73
43677,0.5,Ideal,F,VS2,62.5,57.0,1436,5.07,5.11,3.18
9585,1.0,Very Good,D,SI2,63.2,57.0,4628,6.24,6.32,3.97
37706,0.37,Very Good,F,IF,60.4,57.0,995,4.65,4.68,2.81
53153,0.71,Good,G,VS2,64.2,58.0,2623,5.62,5.59,3.6
18316,1.0,Very Good,F,VS1,61.9,58.0,7450,6.34,6.37,3.94
44993,0.31,Ideal,I,SI1,63.0,57.0,523,4.34,4.32,2.73
14983,1.16,Ideal,H,SI1,62.2,54.0,6036,6.72,6.75,4.19
23288,2.01,Premium,I,SI2,63.0,56.0,11312,8.05,7.96,5.05
40991,0.42,Ideal,E,VS1,61.6,57.0,1181,4.84,4.8,2.97
33919,0.3,Premium,E,VS2,62.9,58.0,844,4.27,4.22,2.67
49289,0.73,Very Good,I,SI2,63.0,58.0,2093,5.71,5.75,3.61
9027,1.05,Very Good,G,SI2,62.6,62.0,4516,6.45,6.49,4.05
8756,0.91,Very Good,D,SI1,60.2,60.0,4466,6.22,6.27,3.76
46080,0.64,Ideal,G,SI1,61.6,55.0,1737,5.55,5.59,3.43
30437,0.32,Ideal,G,VVS2,62.4,54.0,730,4.37,4.38,2.73
41382,0.46,Ideal,J,IF,61.8,56.0,1221,4.98,4.95,3.07
25976,2.19,Premium,I,SI2,62.5,58.0,15169,8.31,8.26,5.18
26637,2.0,Ideal,I,SI1,61.4,57.0,16407,8.05,8.11,4.96
32005,0.42,Ideal,G,SI1,62.2,53.0,777,4.85,4.86,3.02
14655,1.5,Premium,G,I1,60.3,61.0,5914,7.39,7.34,4.44
3504,0.9,Good,E,SI2,63.4,60.0,3401,6.02,6.07,3.83
16539,1.22,Very Good,D,SI2,59.0,58.0,6607,6.96,7.08,4.14
43124,0.52,Ideal,J,IF,62.1,56.0,1385,5.18,5.12,3.2
3598,0.76,Ideal,H,VS1,61.6,56.0,3424,5.85,5.9,3.62
1581,0.71,Ideal,G,SI1,61.4,56.0,3007,5.72,5.77,3.53
38854,0.4,Ideal,G,VVS2,62.4,56.0,1050,4.68,4.64,2.91
26007,2.12,Premium,I,SI2,60.6,59.0,15235,8.3,8.27,5.02
12251,1.01,Ideal,G,SI1,60.8,56.0,5204,6.53,6.49,3.96
30992,0.37,Premium,F,VS2,59.8,59.0,746,4.63,4.66,2.78
31197,0.32,Ideal,I,VVS1,61.7,55.0,756,4.4,4.39,2.71
13744,1.22,Ideal,H,SI2,61.0,57.0,5602,6.93,6.88,4.2
24058,0.26,Premium,E,VVS1,60.9,59.0,635,4.09,4.12,2.5
15771,1.5,Good,J,SI2,63.6,58.0,6306,7.18,7.25,4.59
44110,0.51,Ideal,G,VS2,61.8,55.0,1557,5.15,5.18,3.19
30547,0.31,Ideal,D,VS2,62.0,55.0,734,4.33,4.35,2.69
31311,0.32,Ideal,D,VS2,62.0,55.0,758,4.37,4.41,2.72
38515,0.38,Ideal,F,VVS2,62.7,56.0,1033,4.61,4.64,2.9
4464,0.82,Very Good,F,VS2,58.7,58.0,3621,6.1,6.2,3.61
32576,0.33,Very Good,F,VVS2,61.2,55.0,801,4.45,4.47,2.73
52672,0.52,Ideal,D,VS1,61.3,56.0,2550,5.21,5.22,3.2
9926,1.1,Premium,E,SI2,60.1,62.0,4691,6.69,6.65,4.01
5501,0.93,Ideal,H,SI1,62.0,55.0,3844,6.32,6.29,3.91
43843,0.62,Ideal,F,SI2,62.0,58.0,1446,5.44,5.49,3.39
29575,0.41,Very Good,E,SI1,61.1,62.0,705,4.76,4.83,2.93
42870,0.43,Very Good,F,VVS1,61.5,56.0,1358,4.86,4.9,3.0
20927,1.0,Very Good,E,VVS2,59.5,59.0,9139,6.54,6.58,3.9
33717,0.33,Ideal,H,IF,62.1,54.0,838,4.44,4.48,2.77
40158,0.35,Ideal,G,IF,61.8,55.0,1116,4.56,4.54,2.81
9430,1.05,Ideal,F,SI2,60.9,56.0,4591,6.56,6.64,4.02
39418,0.41,Ideal,F,VS1,62.1,56.0,1076,4.8,4.77,2.97
1481,0.8,Ideal,I,VS1,61.9,54.1,2986,5.92,5.98,3.69
17217,1.35,Very Good,I,VS2,61.7,59.0,6884,7.05,7.09,4.36
14272,1.2,Good,H,SI1,63.7,58.0,5779,6.72,6.68,4.27
7891,1.21,Very Good,J,SI1,62.7,57.0,4312,6.72,6.77,4.23
3039,0.3,Good,F,VS2,63.4,59.0,565,4.23,4.25,2.69
39718,0.5,Good,E,SI1,64.2,59.0,1090,5.03,4.97,3.21
41205,0.53,Ideal,H,SI1,62.2,54.0,1205,5.18,5.23,3.24
14477,1.09,Very Good,H,VS1,60.2,61.0,5845,6.66,6.7,4.02
43031,0.5,Very Good,G,VS2,62.8,56.0,1373,5.05,5.08,3.18
36613,0.32,Premium,G,SI1,62.6,58.0,477,4.31,4.35,2.71
22040,0.31,Premium,I,VS1,60.8,59.0,628,4.41,4.37,2.67
32996,0.38,Premium,H,SI1,59.7,60.0,812,4.68,4.66,2.79
45010,0.4,Ideal,D,VVS1,61.6,56.0,1637,4.74,4.77,2.93
4302,0.7,Premium,G,IF,62.2,58.0,3591,5.63,5.69,3.52
37563,0.31,Ideal,G,IF,61.7,56.0,988,4.38,4.34,2.69
33443,0.32,Ideal,G,VS1,62.8,54.0,828,4.41,4.38,2.76
46933,0.52,Premium,G,VS1,62.4,60.0,1815,5.12,5.11,3.19
5380,0.34,Premium,I,SI1,60.2,59.0,574,4.55,4.52,2.73
23595,1.03,Ideal,E,VVS2,61.7,56.0,11611,6.49,6.51,4.01
39320,0.52,Very Good,H,SI1,61.3,60.0,1071,5.15,5.23,3.18
30053,0.41,Premium,G,SI1,62.5,58.0,719,4.75,4.78,2.98
3035,0.41,Good,J,VS2,64.0,59.0,565,4.64,4.71,2.99
44855,0.56,Very Good,F,VS2,60.0,57.0,1627,5.34,5.39,3.22
22012,1.52,Good,H,SI1,63.8,60.0,10078,7.3,7.24,4.64
30383,0.34,Very Good,F,VS2,62.5,57.5,730,4.4,4.45,2.77
17503,1.02,Ideal,F,VS2,62.8,57.0,7037,6.41,6.36,4.01
42955,0.3,Very Good,J,VS1,63.5,58.0,506,4.27,4.24,2.7
5779,0.7,Ideal,E,VVS2,62.6,54.0,3901,5.65,5.7,3.55
5288,1.06,Ideal,H,SI2,60.4,57.0,3799,6.64,6.58,3.99
40640,0.41,Premium,E,VS1,61.8,58.0,1153,4.75,4.73,2.93
51392,0.71,Fair,D,VS2,55.6,73.0,2368,6.01,5.96,3.33
40682,0.5,Good,E,SI1,64.0,57.0,1155,5.04,4.99,3.21
14034,1.07,Premium,D,SI1,61.9,58.0,5704,6.57,6.53,4.05
26720,0.32,Good,G,VS1,63.2,55.0,645,4.37,4.39,2.77
4031,0.9,Very Good,E,SI2,63.2,59.0,3526,6.1,6.15,3.87
18687,1.02,Premium,D,VS2,62.5,58.0,7643,6.4,6.37,3.99
19887,1.03,Very Good,D,VS1,60.5,60.0,8437,6.52,6.57,3.96
16619,1.0,Premium,F,VS2,60.5,59.0,6640,6.57,6.39,3.92
14212,1.21,Premium,I,SI1,61.6,56.0,5760,6.89,6.85,4.23
2971,0.7,Ideal,I,VS2,61.9,57.0,3298,5.68,5.73,3.53
1843,0.71,Premium,E,VS2,62.0,61.0,3062,5.71,5.65,3.52
37938,0.3,Ideal,H,VS2,62.5,53.2,486,4.29,4.34,2.69
34575,0.31,Ideal,G,IF,61.5,54.0,871,4.4,4.41,2.71
23909,1.5,Premium,F,SI1,62.2,58.0,12030,7.34,7.29,4.55
26092,2.0,Fair,E,SI1,65.7,60.0,15330,7.7,7.8,5.09
41104,0.44,Very Good,H,IF,61.1,57.0,1194,4.91,4.94,3.01
12376,0.36,Ideal,E,SI1,60.9,57.0,597,4.58,4.62,2.8
2673,0.71,Ideal,E,VS1,60.4,56.0,3238,5.8,5.85,3.52
37426,0.33,Ideal,G,IF,61.3,57.0,984,4.42,4.46,2.72
5319,1.08,Premium,I,SI2,62.7,57.0,3805,6.57,6.53,4.11
14847,1.22,Very Good,I,VS2,63.3,57.0,5979,6.74,6.82,4.29
19936,1.02,Ideal,G,VVS1,62.6,56.0,8485,6.39,6.42,4.01
14025,1.02,Ideal,E,SI1,61.9,55.0,5702,6.46,6.49,4.01
1184,0.9,Fair,E,SI2,65.0,58.0,2930,6.08,6.04,3.94
13872,1.22,Ideal,J,VS1,61.5,55.0,5649,6.86,6.87,4.22
30969,0.38,Premium,I,SI1,60.2,60.0,746,4.68,4.65,2.81
52168,0.7,Very Good,H,SI1,58.5,65.0,2475,5.81,5.84,3.41
45215,0.51,Very Good,E,VS2,60.5,56.0,1656,5.18,5.24,3.15
23965,1.7,Ideal,I,VS1,60.1,57.0,12099,7.8,7.77,4.68
26847,2.13,Premium,G,SI2,60.7,60.0,16778,8.27,8.37,5.05
52129,0.6,Ideal,G,VVS2,61.3,56.0,2467,5.43,5.46,3.34
19630,1.0,Very Good,G,VVS1,62.3,55.0,8246,6.34,6.44,3.98
15865,1.01,Ideal,E,SI1,61.1,57.0,6346,6.5,6.47,3.96
9593,1.06,Ideal,I,SI1,61.2,56.0,4630,6.64,6.6,4.05
3602,0.91,Ideal,G,SI2,62.2,57.0,3425,6.18,6.24,3.86
15422,1.01,Premium,F,VS1,62.6,58.0,6176,6.48,6.37,4.02
52805,0.71,Premium,F,VS2,61.0,59.0,2571,5.72,5.69,3.48
39487,0.41,Very Good,E,VS1,59.8,61.0,1079,4.79,4.85,2.88
27318,2.01,Ideal,H,VS1,62.9,54.0,17838,8.01,7.96,5.02
31106,0.41,Ideal,F,SI1,61.4,57.0,753,4.76,4.79,2.93
46388,0.5,Very Good,G,VVS2,62.8,57.0,1764,5.05,5.07,3.18
5225,0.73,Ideal,G,VVS2,61.0,56.0,3783,5.82,5.86,3.56
416,0.43,Very Good,E,I1,58.4,62.0,555,4.94,5.0,2.9
6797,0.9,Very Good,G,VS1,61.5,56.0,4116,6.15,6.2,3.8
8222,1.06,Premium,I,SI1,61.9,59.0,4372,6.5,6.52,4.03
22522,2.01,Premium,I,SI2,62.7,58.0,10558,8.02,7.97,5.01
6764,0.94,Premium,G,SI1,61.9,57.0,4106,6.29,6.24,3.88
8123,1.27,Premium,G,SI2,62.4,56.0,4353,6.93,6.88,4.32
6215,1.03,Good,G,SI2,63.7,60.0,4001,6.35,6.28,4.02
29933,0.32,Ideal,D,SI1,61.2,56.0,714,4.45,4.47,2.73
52537,0.7,Ideal,H,VS1,61.6,55.0,2530,5.73,5.76,3.54
31090,0.33,Ideal,G,VVS2,62.5,54.0,752,4.41,4.45,2.77
38566,0.35,Ideal,F,IF,60.9,56.0,1035,4.54,4.56,2.77
38785,0.31,Premium,H,IF,61.7,58.0,1046,4.36,4.33,2.68
51653,0.26,Ideal,G,VVS2,61.4,56.0,545,4.11,4.14,2.53
12836,1.2,Very Good,I,SI1,63.8,57.0,5352,6.64,6.72,4.26
43721,0.51,Very Good,G,VS2,62.4,62.0,1438,5.07,5.09,3.17
33521,0.42,Ideal,G,SI2,60.7,57.0,829,4.87,4.84,2.95
38653,0.42,Ideal,D,SI1,61.5,56.0,1040,4.85,4.81,2.97
13315,1.07,Ideal,H,SI1,62.1,56.0,5498,6.53,6.58,4.07
736,0.31,Ideal,I,VVS1,62.2,53.0,557,4.36,4.38,2.72
24116,2.01,Premium,H,SI1,60.0,60.0,12271,8.16,8.13,4.89
23801,1.42,Premium,G,VS1,61.7,55.0,11861,7.29,7.24,4.48
17261,1.23,Premium,G,SI1,62.5,59.0,6909,6.84,6.77,4.25
21544,1.5,Very Good,G,SI1,61.5,59.0,9645,7.31,7.39,4.52
49930,0.7,Premium,F,SI2,62.9,57.0,2184,5.64,5.61,3.53
44951,0.5,Very Good,D,VS2,62.8,58.0,1635,5.0,5.03,3.15
40911,0.42,Good,G,VVS1,63.6,55.0,1179,4.75,4.78,3.03
12961,1.21,Ideal,J,SI1,62.7,55.2,5390,6.79,6.84,4.27
996,0.54,Ideal,D,VVS2,61.4,52.0,2897,5.3,5.34,3.26
32165,0.28,Ideal,F,IF,61.4,57.0,787,4.22,4.25,2.6
31269,0.32,Ideal,I,VS2,61.5,56.0,449,4.4,4.41,2.71
12067,1.0,Premium,G,SI1,61.9,62.0,5154,6.22,6.18,3.84
32577,0.41,Very Good,F,SI1,62.4,60.0,801,4.73,4.75,2.96
41560,0.54,Premium,F,SI1,61.8,60.0,1237,5.2,5.22,3.22
47857,0.68,Premium,D,SI1,59.8,59.0,1909,5.72,5.66,3.4
18355,1.52,Very Good,J,VS2,62.6,58.0,7467,7.28,7.31,4.57
50254,0.73,Premium,I,VVS2,59.3,59.0,2234,5.91,5.87,3.49
19377,0.4,Good,D,SI2,63.1,56.0,622,4.65,4.67,2.94
34704,0.31,Ideal,F,IF,62.3,57.0,874,4.3,4.34,2.69
41218,0.7,Premium,G,I1,62.3,56.0,1206,5.66,5.61,3.51
37785,0.53,Very Good,G,SI2,62.5,55.0,1000,5.14,5.19,3.23
52376,0.71,Very Good,F,SI1,59.0,61.0,2505,5.84,5.88,3.46
39253,0.42,Ideal,F,VVS2,61.6,55.0,1069,4.84,4.87,2.99
1690,0.76,Ideal,E,SI1,62.5,57.0,3033,5.8,5.82,3.63
4666,0.85,Ideal,G,SI1,62.2,56.0,3670,6.04,6.09,3.77
7343,1.01,Good,G,SI2,63.7,56.0,4211,6.26,6.34,4.01
42925,0.57,Good,G,SI1,63.3,55.0,1364,5.29,5.32,3.36
27700,0.32,Ideal,F,SI1,61.6,55.0,648,4.41,4.45,2.73
26644,2.04,Premium,G,SI2,61.8,56.0,16426,8.13,8.05,5.0
11343,1.01,Good,F,SI1,58.8,64.0,4989,6.58,6.51,3.85
36285,0.34,Ideal,E,SI2,62.0,56.0,477,4.45,4.48,2.77
3538,0.7,Premium,D,VS1,62.5,60.0,3410,5.67,5.62,3.53
53750,0.7,Ideal,G,VS1,61.9,57.0,2724,5.7,5.68,3.52
49070,0.73,Ideal,E,SI2,59.9,57.0,2059,5.87,5.82,3.5
51288,0.71,Ideal,H,SI2,62.2,55.0,2360,5.72,5.7,3.55
44490,0.5,Very Good,H,VS1,61.6,57.0,1598,5.11,5.13,3.15
1171,0.7,Very Good,F,VS2,61.3,54.0,2928,5.72,5.76,3.52
5310,0.9,Premium,F,SI2,58.9,59.0,3803,6.31,6.26,3.7
16767,1.4,Very Good,I,SI2,62.4,59.0,6677,7.12,7.17,4.46
17187,1.06,Very Good,G,VS1,63.0,56.0,6863,6.47,6.51,4.09
3433,0.9,Premium,G,SI2,62.8,61.0,3385,6.14,6.09,3.84
47838,0.7,Very Good,J,VS2,62.0,59.0,1907,5.61,5.65,3.49
11469,1.13,Premium,E,SI1,62.7,57.0,5012,6.65,6.62,4.16
21379,0.34,Very Good,D,SI1,59.6,61.0,626,4.5,4.53,2.69
20183,1.52,Premium,D,SI2,62.8,58.0,8631,7.37,7.28,4.6
15249,1.03,Ideal,H,VS2,61.2,56.0,6123,6.5,6.53,3.98
23330,1.51,Premium,F,SI1,62.2,58.0,11374,7.32,7.27,4.54
24206,1.57,Very Good,H,SI1,62.4,58.0,12392,7.39,7.49,4.64
19595,1.12,Premium,G,VVS1,58.9,60.0,8219,6.91,6.78,4.03
26537,2.42,Premium,J,SI2,62.3,58.0,16198,8.63,8.55,5.35
40612,0.33,Ideal,G,SI1,61.6,56.0,498,4.43,4.46,2.74
29153,0.37,Premium,E,VS2,61.0,59.0,692,4.6,4.65,2.82
22113,1.24,Ideal,F,VS1,60.9,54.0,10138,6.98,6.95,4.24
10157,1.02,Very Good,H,SI1,61.6,58.0,4727,6.49,6.54,4.01
8356,1.02,Ideal,F,SI2,62.4,57.0,4398,6.43,6.4,4.0
42908,0.39,Premium,G,IF,59.0,60.0,1362,4.78,4.75,2.81
26497,2.31,Premium,J,VVS1,62.1,58.0,16100,8.49,8.42,5.25
3282,0.91,Premium,G,SI2,61.3,60.0,3363,6.2,6.17,3.79
31239,0.42,Very Good,D,SI1,63.0,57.0,756,4.77,4.81,3.02
6353,0.9,Very Good,E,SI1,60.1,58.0,4034,6.25,6.29,3.77
43506,0.43,Ideal,F,VVS1,61.0,56.0,1422,4.9,4.87,2.98
51286,0.57,Ideal,F,VVS2,62.1,56.0,2360,5.35,5.31,3.31
35783,0.32,Ideal,F,VVS1,61.0,56.0,912,4.42,4.43,2.7
29606,0.35,Ideal,F,VS2,61.4,54.0,706,4.54,4.58,2.8
36352,0.4,Premium,H,VS1,62.7,59.0,938,4.71,4.63,2.93
19006,1.26,Ideal,F,SI1,61.4,56.0,7824,6.99,6.93,4.27
47130,0.54,Ideal,G,VVS2,61.8,55.0,1829,5.22,5.3,3.24
23545,1.5,Good,E,SI1,58.5,59.0,11554,7.45,7.49,4.37
11098,1.21,Very Good,I,SI2,60.0,58.0,4929,6.89,6.97,4.16
47763,0.5,Ideal,D,VS2,61.8,56.0,1893,5.11,5.14,3.16
4111,0.91,Good,E,SI2,63.9,61.0,3538,6.03,6.09,3.87
45280,0.56,Ideal,G,VS2,60.7,55.0,1662,5.32,5.35,3.24
42543,0.6,Premium,F,SI1,62.9,59.0,1323,5.39,5.31,3.37
8573,0.9,Very Good,F,SI1,58.0,63.0,4435,6.33,6.25,3.65
9169,1.27,Good,J,SI2,66.0,59.0,4542,6.71,6.75,4.44
27199,1.91,Very Good,F,SI1,62.2,54.0,17509,7.91,7.97,4.94
36282,0.32,Premium,G,SI1,61.6,58.0,477,4.36,4.4,2.7
52746,0.71,Ideal,H,VS2,61.7,55.0,2559,5.73,5.77,3.55
15125,1.19,Premium,H,SI1,61.3,58.0,6078,6.82,6.78,4.17
19041,0.3,Ideal,F,VS1,61.2,57.0,621,4.32,4.34,2.65
24334,1.52,Very Good,G,VS2,60.8,57.0,12596,7.41,7.49,4.53
39330,0.35,Premium,E,VVS1,63.0,59.0,1071,4.48,4.44,2.81
29001,0.34,Ideal,F,VS2,62.5,55.0,686,4.48,4.51,2.81
36006,0.31,Ideal,F,IF,62.2,55.0,921,4.35,4.38,2.71
50572,0.61,Ideal,E,VS2,62.2,54.0,2278,5.51,5.49,3.42
40787,0.4,Ideal,F,VVS1,62.3,54.0,1168,4.75,4.78,2.97
6127,0.95,Premium,H,SI1,62.9,58.0,3984,6.26,6.21,3.92
7065,0.33,Very Good,G,VS2,59.3,61.0,579,4.49,4.51,2.67
43229,0.4,Premium,E,VVS1,61.2,61.0,1397,4.74,4.7,2.89
46155,0.5,Ideal,G,VS1,62.3,55.0,1746,5.11,5.07,3.17
42439,0.53,Ideal,H,VS2,62.4,56.0,1314,5.17,5.18,3.23
39746,0.53,Ideal,G,SI2,62.4,56.0,1093,5.18,5.14,3.22
24385,0.41,Good,D,SI2,63.1,54.0,638,4.72,4.75,2.99
9924,1.21,Very Good,J,VS2,63.0,57.0,4691,6.73,6.77,4.25
1802,0.78,Ideal,E,SI2,61.0,56.0,3053,5.92,5.98,3.63
14492,1.0,Fair,G,VS1,58.7,67.0,5853,6.47,6.45,3.79
40609,0.23,Ideal,F,VS2,61.9,55.0,498,3.94,3.97,2.45
35589,0.4,Premium,E,SI1,62.9,58.0,907,4.74,4.71,2.97
27467,2.1,Ideal,F,SI2,61.0,60.0,18124,8.22,8.2,5.01
17621,1.38,Ideal,G,SI2,61.4,55.0,7094,7.2,7.17,4.41
50373,0.7,Very Good,F,SI1,62.8,57.0,2250,5.61,5.66,3.54
38955,0.31,Very Good,H,VS2,61.9,58.0,489,4.37,4.39,2.71
3269,1.01,Premium,I,SI2,61.5,62.0,3360,6.41,6.37,3.93
44848,0.53,Good,D,VS2,58.4,58.0,1625,5.31,5.38,3.12
49327,0.51,Ideal,F,VVS2,61.2,56.0,2093,5.17,5.19,3.17
50482,0.55,Ideal,F,VVS2,62.0,55.0,2268,5.26,5.29,3.27
22866,1.5,Ideal,I,VVS2,60.3,57.0,10907,7.43,7.47,4.49
16672,1.26,Premium,H,SI1,62.2,58.0,6664,6.93,6.87,4.29
830,0.7,Ideal,D,VS2,62.4,57.0,2867,5.68,5.61,3.52
50977,0.31,Very Good,E,SI1,58.3,60.0,544,4.48,4.51,2.62
52349,0.7,Ideal,H,SI1,61.8,53.0,2499,5.71,5.74,3.54
38464,0.38,Ideal,E,VVS2,62.0,57.0,1030,4.64,4.69,2.89
1301,0.72,Premium,E,VS2,61.1,59.0,2954,5.75,5.8,3.53
3232,1.05,Premium,H,SI2,61.7,59.0,3352,6.59,6.53,4.05
15366,0.3,Very Good,G,VS1,61.7,56.0,605,4.29,4.33,2.66
28512,0.3,Premium,F,VS2,61.8,60.0,673,4.3,4.27,2.65
25319,2.13,Very Good,J,SI1,62.8,58.0,13996,8.13,8.17,5.12
32449,0.43,Very Good,F,SI1,61.6,59.0,792,4.83,4.87,2.99
