Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
23095,2.01,Good,I,VS2,59.0,64.0,11115,8.25,8.19,4.85
34907,0.34,Premium,H,VVS2,62.7,59.0,880,4.47,4.43,2.79
43464,0.53,Ideal,H,VS2,61.4,55.4,1417,5.19,5.24,3.2
10587,1.01,Good,D,SI1,64.1,60.0,4821,6.27,6.3,4.03
12136,1.01,Very Good,H,SI1,63.0,57.0,5172,6.34,6.36,4.0
29787,0.3,Ideal,D,SI1,61.9,54.0,709,4.34,4.32,2.68
41112,0.51,Premium,F,SI2,58.9,60.0,1195,5.24,5.19,3.07
17119,1.17,Ideal,F,SI1,61.1,56.0,6828,6.77,6.82,4.15
40638,0.41,Premium,E,VS1,62.0,57.0,1153,4.77,4.74,2.95
39534,0.4,Premium,F,VS2,61.6,58.0,1080,4.8,4.75,2.94
20033,0.3,Very Good,H,SI1,59.5,62.0,421,4.32,4.35,2.58
46627,0.3,Premium,E,SI1,60.0,60.0,526,4.36,4.38,2.62
16817,1.21,Good,E,SI1,64.2,58.0,6708,6.65,6.59,4.25
45111,0.54,Very Good,D,SI1,60.3,61.0,1650,5.26,5.29,3.18
52424,0.77,Very Good,I,VS2,63.2,58.0,2513,5.79,5.85,3.68
53447,0.72,Ideal,F,SI2,60.8,56.0,2674,5.82,5.79,3.53
24889,1.27,Premium,F,VVS1,62.5,56.0,13320,6.99,6.93,4.35
951,0.5,Ideal,E,VVS2,62.2,54.0,2889,5.08,5.12,3.17
8275,0.9,Good,H,VVS1,64.3,59.0,4381,6.04,6.09,3.9
43524,0.51,Very Good,D,SI1,60.4,61.0,1425,5.09,5.14,3.09
29708,0.31,Ideal,G,VVS2,61.4,56.0,707,4.35,4.38,2.68
4812,0.9,Good,H,VS2,63.6,61.0,3701,6.03,5.97,3.8
9324,1.18,Premium,I,SI2,60.8,58.0,4579,6.84,6.78,4.14
22285,1.21,Ideal,D,VS1,61.0,57.0,10335,6.88,6.85,4.19
1907,1.0,Fair,J,VS1,66.6,57.0,3080,6.07,6.03,4.03
2999,0.9,Very Good,G,SI2,59.2,57.0,3303,6.3,6.36,3.75
18668,1.02,Ideal,F,VS2,62.6,57.0,7632,6.4,6.47,4.03
26098,2.09,Premium,I,SI1,60.8,59.0,15339,8.28,8.24,5.02
47600,0.52,Ideal,G,VVS2,61.6,56.0,1878,5.18,5.15,3.18
11247,1.05,Good,E,SI1,64.2,61.0,4967,6.41,6.33,4.09
19504,1.7,Good,J,VS2,63.6,59.0,8134,7.53,7.48,4.77
22834,1.02,Premium,E,VVS1,62.2,57.0,10867,6.59,6.4,4.04
4868,1.0,Premium,G,SI2,61.4,61.0,3713,6.35,6.32,3.89
36880,0.5,Ideal,H,SI2,62.9,57.0,958,5.04,5.01,3.16
19233,1.12,Ideal,G,VS1,61.5,55.0,7970,6.67,6.69,4.11
33058,0.3,Ideal,F,VVS1,61.1,56.0,814,4.33,4.38,2.66
16885,1.01,Very Good,D,VS2,62.9,58.0,6738,6.35,6.41,4.01
31414,0.3,Ideal,G,VVS1,62.0,58.0,764,4.28,4.3,2.66
3272,1.0,Very Good,I,SI2,58.3,63.0,3360,6.53,6.5,3.8
14626,1.24,Ideal,I,SI1,62.1,56.0,5902,6.88,6.84,4.26
5144,1.0,Very Good,E,SI2,63.5,56.0,3763,6.37,6.3,4.02
22843,1.14,Premium,F,VVS1,60.8,58.0,10878,6.79,6.74,4.11
21453,1.49,Very Good,H,VS2,62.7,60.0,9552,7.24,7.31,4.56
8184,1.02,Ideal,G,SI2,62.0,55.0,4366,6.4,6.51,4.0
1680,0.7,Very Good,F,VVS2,58.5,60.0,3028,5.82,5.94,3.44
27438,2.21,Ideal,I,SI1,61.6,57.0,18062,8.38,8.43,5.18
23971,2.01,Premium,J,SI2,62.4,59.0,12105,8.05,8.1,5.04
43915,0.31,Ideal,H,VS2,62.1,55.0,513,4.34,4.36,2.7
35149,0.43,Very Good,E,VS1,61.3,56.0,890,4.85,4.88,2.98
3524,0.71,Very Good,D,VS1,63.2,57.0,3406,5.63,5.67,3.57
31556,0.38,Ideal,G,VS2,62.2,56.0,766,4.62,4.64,2.88
27532,2.08,Very Good,I,VS2,58.9,61.0,18281,8.35,8.36,4.92
8625,0.9,Very Good,D,SI1,63.4,57.0,4447,6.13,6.1,3.88
35212,0.33,Ideal,I,IF,61.4,56.0,891,4.45,4.41,2.72
15632,1.01,Good,F,VS2,60.8,61.0,6271,6.42,6.45,3.91
7121,1.0,Ideal,H,VS2,62.4,57.0,4172,6.42,6.36,3.99
16374,0.33,Very Good,I,VVS1,62.5,61.0,608,4.38,4.42,2.75
31313,0.32,Ideal,D,VS2,62.2,55.0,758,4.37,4.41,2.73
5569,1.0,Good,G,SI2,59.7,63.0,3860,6.43,6.5,3.86
34191,0.33,Ideal,F,VS2,61.2,54.0,854,4.49,4.47,2.74
16042,0.3,Premium,H,VS2,62.3,58.0,608,4.33,4.31,2.69
33929,0.37,Very Good,E,VVS2,59.7,61.0,844,4.67,4.71,2.8
20757,1.53,Fair,I,VS2,57.7,69.0,8996,7.6,7.51,4.36
18921,1.2,Ideal,H,VS1,62.3,54.0,7768,6.78,6.86,4.25
17254,1.02,Very Good,G,VS2,60.5,60.0,6906,6.53,6.49,3.94
33022,0.3,Ideal,D,VVS2,61.7,57.0,814,4.33,4.36,2.68
3361,0.3,Very Good,I,SI1,61.2,58.0,405,4.28,4.31,2.63
40731,0.35,Very Good,D,VVS2,60.0,56.0,1162,4.61,4.63,2.77
26616,2.02,Premium,I,SI1,60.9,60.0,16368,8.13,8.1,4.94
5121,0.91,Very Good,H,SI1,62.7,56.0,3762,6.14,6.18,3.86
16427,1.08,Ideal,G,VS2,62.5,57.0,6561,6.56,6.6,4.11
11633,1.0,Very Good,E,SI1,63.1,57.0,5051,6.36,6.39,4.02
24865,1.52,Ideal,E,SI1,62.1,56.0,13280,7.35,7.38,4.57
9438,1.0,Good,H,VVS2,59.5,64.0,4592,6.44,6.41,3.82
29605,0.35,Ideal,F,VS2,62.5,57.0,706,4.5,4.53,2.82
17866,1.04,Ideal,E,SI1,61.8,56.0,7208,6.49,6.53,4.02
25353,0.28,Very Good,F,VVS2,59.7,59.0,642,4.26,4.28,2.55
1970,0.58,Ideal,F,VVS1,61.7,55.0,3090,5.36,5.39,3.31
10731,0.32,Very Good,E,VS2,61.6,58.0,594,4.4,4.47,2.73
33584,0.33,Ideal,F,VVS2,62.4,56.0,832,4.41,4.43,2.76
43608,0.34,Premium,G,SI1,59.7,59.0,507,4.5,4.54,2.7
51536,0.81,Ideal,I,SI2,61.7,59.0,2386,5.92,6.0,3.68
1210,0.71,Very Good,H,VVS1,62.7,57.0,2938,5.66,5.72,3.57
37983,0.39,Ideal,G,VS1,62.6,55.0,1008,4.66,4.69,2.93
44588,0.58,Ideal,D,SI2,60.9,56.0,1607,5.4,5.44,3.3
32566,0.38,Ideal,F,VS2,62.0,56.0,800,4.63,4.66,2.88
32714,0.31,Ideal,F,VS2,61.9,55.0,802,4.35,4.31,2.68
4285,1.0,Ideal,E,I1,61.8,56.0,3584,6.43,6.38,3.96
40147,0.38,Ideal,F,VS1,61.3,56.0,1116,4.68,4.72,2.88
53727,0.72,Premium,D,VS2,61.0,59.0,2721,5.77,5.74,3.51
2986,0.7,Ideal,G,VS1,60.8,56.0,3300,5.73,5.8,3.51
31400,0.3,Ideal,G,VVS1,62.1,57.0,764,4.27,4.29,2.66
47242,0.62,Premium,G,VS2,60.9,59.0,1841,5.52,5.48,3.35
15229,1.06,Ideal,E,SI1,61.8,56.0,6114,6.59,6.52,4.05
44038,0.61,Premium,F,SI1,62.4,59.0,1547,5.37,5.33,3.34
34944,0.23,Very Good,E,VS1,60.4,62.0,378,3.93,3.99,2.39
49457,0.51,Ideal,G,VVS1,62.3,55.0,2111,5.14,5.1,3.19
24247,1.37,Ideal,G,VVS1,62.6,55.0,12455,7.12,7.07,4.44
45294,0.51,Ideal,E,VS2,61.0,57.0,1662,5.21,5.12,3.15
42474,0.5,Ideal,F,SI1,61.3,56.0,1317,5.13,5.09,3.13
36265,0.37,Ideal,H,IF,61.8,55.0,936,4.65,4.67,2.88
49458,0.51,Premium,G,VVS1,60.1,56.0,2111,5.35,5.16,3.16
485,0.73,Premium,E,SI1,62.2,59.0,2821,5.77,5.68,3.56
34038,0.33,Ideal,E,VS1,62.3,56.0,850,4.41,4.45,2.75
26519,1.54,Ideal,G,VVS1,60.8,57.0,16169,7.45,7.49,4.54
39131,0.41,Premium,G,VS2,61.6,58.0,1061,4.78,4.73,2.93
48031,0.75,Ideal,J,VS2,62.3,57.0,1923,5.81,5.84,3.63
50372,0.71,Premium,D,SI1,58.1,61.0,2249,5.81,5.79,3.37
50998,0.31,Very Good,I,VVS2,62.2,57.0,544,4.34,4.37,2.71
8813,1.02,Good,H,SI1,63.9,55.0,4476,6.37,6.4,4.08
13239,1.05,Premium,H,VS2,59.0,59.0,5468,6.71,6.68,3.95
31993,0.3,Premium,F,VS2,62.8,58.0,776,4.29,4.24,2.68
42505,0.55,Premium,G,SI1,61.8,59.0,1321,5.25,5.2,3.23
40215,0.34,Premium,G,VVS1,61.5,59.0,1122,4.5,4.47,2.76
38467,0.32,Ideal,D,VVS2,61.2,56.0,1030,4.43,4.39,2.7
1880,1.03,Premium,G,I1,60.8,57.0,3073,6.55,6.51,3.97
27899,0.4,Good,G,SI1,63.1,56.0,655,4.72,4.75,2.99
27367,0.28,Ideal,E,VVS2,62.4,56.0,646,4.16,4.2,2.61
28508,0.3,Fair,G,VS1,64.4,61.0,673,4.2,4.16,2.69
25987,1.09,Ideal,E,IF,60.1,58.0,15193,6.68,6.72,4.03
20556,1.7,Very Good,J,SI1,61.9,59.0,8870,7.59,7.64,4.71
27351,2.08,Ideal,I,VS2,62.0,56.0,17916,8.16,8.18,5.06
19613,1.2,Very Good,F,VS2,61.1,58.0,8232,6.82,6.86,4.18
45132,0.54,Very Good,F,VS1,61.8,59.0,1653,5.15,5.22,3.21
2474,0.91,Good,H,VS2,63.8,59.0,3192,5.99,5.96,3.82
2874,0.9,Fair,E,VS1,67.6,56.0,3276,5.94,5.9,4.0
2390,0.32,Ideal,G,VS2,61.4,57.0,561,4.39,4.4,2.7
40439,0.52,Good,D,SI2,61.8,58.0,1138,5.17,5.21,3.21
34516,0.33,Ideal,G,VVS1,61.7,54.0,868,4.47,4.48,2.76
40796,0.41,Very Good,F,VVS1,63.7,54.0,1169,4.71,4.74,3.01
19484,1.04,Ideal,G,VVS1,62.5,55.0,8120,6.45,6.54,4.06
39008,0.4,Premium,E,VVS2,60.8,59.0,1056,4.77,4.73,2.89
17705,0.31,Good,H,VVS1,63.7,56.0,612,4.3,4.33,2.75
52981,0.82,Premium,E,SI2,62.0,59.0,2593,6.02,5.94,3.71
49776,0.7,Premium,F,SI1,61.3,59.0,2161,5.71,5.74,3.51
29764,0.35,Ideal,I,VS1,61.6,56.0,709,4.58,4.54,2.81
3767,0.9,Premium,F,SI2,61.6,58.0,3457,6.23,6.15,3.81
10113,1.04,Premium,F,SI2,60.2,58.0,4717,6.6,6.55,3.96
28192,0.4,Good,E,SI2,63.2,57.0,666,4.66,4.68,2.95
42159,0.51,Very Good,E,SI1,59.4,57.0,1284,5.2,5.24,3.1
36504,0.3,Fair,E,VVS2,51.0,67.0,945,4.67,4.62,2.37
29899,0.3,Ideal,D,VS2,62.5,57.0,710,4.25,4.29,2.67
11211,1.15,Premium,I,SI1,59.6,58.0,4959,6.86,6.82,4.08
40577,0.52,Ideal,I,VS2,61.8,54.0,1152,5.16,5.2,3.2
46143,0.56,Very Good,D,SI1,63.0,58.0,1746,5.21,5.24,3.29
49502,0.55,Ideal,D,VS1,61.8,55.0,2119,5.29,5.32,3.28
48916,0.63,Ideal,D,SI1,62.8,57.0,2041,5.49,5.46,3.44
2424,0.63,Ideal,E,VVS1,61.1,58.0,3181,5.49,5.54,3.37
14317,1.09,Premium,D,SI1,61.6,58.0,5799,6.61,6.57,4.06
26621,2.01,Very Good,I,VS2,59.6,58.0,16383,8.18,8.23,4.89
15445,1.0,Very Good,F,VS2,62.9,59.0,6183,6.4,6.47,4.02
22583,1.75,Very Good,I,SI1,62.8,59.0,10635,7.62,7.66,4.8
9670,1.02,Ideal,E,SI2,62.0,59.0,4645,6.43,6.4,3.98
23935,2.09,Premium,H,SI1,60.5,61.0,12063,8.32,8.25,5.01
39952,0.33,Ideal,D,SI2,62.4,57.0,492,4.39,4.42,2.75
20335,1.5,Premium,G,SI2,60.7,61.0,8736,7.36,7.33,4.46
8659,1.2,Very Good,I,SI2,61.9,59.0,4455,6.77,6.84,4.21
35227,0.33,Ideal,F,VVS1,61.7,54.0,893,4.46,4.49,2.76
10474,1.01,Fair,F,VS2,66.1,61.0,4791,6.1,6.04,4.01
43550,0.52,Very Good,D,SI1,61.6,58.0,1429,5.14,5.22,3.19
12853,1.11,Ideal,H,SI1,61.6,56.0,5358,6.65,6.69,4.11
21441,1.08,Ideal,D,VS1,61.1,56.0,9545,6.59,6.63,4.04
2154,0.73,Ideal,G,VVS2,61.9,56.0,3127,5.81,5.75,3.58
24293,2.01,Premium,J,VS2,61.8,61.0,12541,8.06,7.97,4.95
7707,1.04,Premium,G,SI2,60.9,58.0,4277,6.58,6.52,3.99
35174,0.31,Ideal,G,IF,61.4,56.0,891,4.38,4.41,2.7
7858,0.9,Premium,D,SI1,62.6,58.0,4304,6.15,6.11,3.84
52472,0.71,Ideal,G,SI1,61.7,56.0,2518,5.74,5.77,3.55
50558,0.74,Very Good,J,IF,60.3,58.0,2277,5.82,5.86,3.52
14120,1.04,Premium,F,SI1,62.5,60.0,5724,6.46,6.43,4.03
23078,2.0,Premium,J,SI2,60.9,54.0,11106,8.17,8.12,4.96
12467,1.06,Ideal,E,SI1,59.6,54.0,5250,6.64,6.62,3.95
17839,1.01,Very Good,E,VS2,60.6,59.0,7195,6.43,6.47,3.91
11815,1.07,Premium,G,SI1,61.0,58.0,5091,6.66,6.59,4.04
42940,0.26,Very Good,E,VVS2,61.4,57.0,506,4.1,4.13,2.52
45238,0.52,Very Good,H,VS1,61.7,55.0,1659,5.15,5.17,3.19
18367,0.37,Ideal,F,SI1,62.4,54.0,616,4.6,4.63,2.88
35707,0.3,Ideal,D,VS2,61.0,55.0,911,4.36,4.33,2.65
51380,0.7,Premium,H,VS1,62.8,60.0,2367,5.61,5.56,3.51
52581,0.7,Ideal,E,SI1,61.9,55.0,2537,5.74,5.77,3.56
44914,0.53,Ideal,F,VS2,61.5,55.0,1631,5.2,5.27,3.22
3582,0.71,Ideal,E,VS2,62.0,55.0,3421,5.72,5.77,3.56
23678,1.22,Premium,F,VVS1,61.9,58.0,11723,6.81,6.85,4.23
29574,0.41,Good,F,SI1,63.7,58.0,705,4.71,4.74,3.01
34593,0.34,Ideal,I,SI1,61.9,56.0,469,4.47,4.5,2.77
7282,1.0,Premium,E,SI2,61.0,62.0,4200,6.41,6.34,3.89
49717,0.72,Premium,I,SI1,61.5,59.0,2148,5.73,5.78,3.54
18482,1.33,Ideal,I,SI1,61.6,57.0,7526,7.06,7.1,4.36
10636,1.2,Very Good,H,SI2,60.7,60.0,4831,6.81,6.89,4.16
36036,0.41,Premium,G,SI1,62.7,55.0,923,4.8,4.77,3.0
52045,0.76,Premium,E,SI2,62.4,58.0,2451,5.83,5.86,3.65
48899,0.63,Ideal,H,VS1,61.2,57.0,2040,5.5,5.55,3.37
24181,1.52,Ideal,F,SI1,61.5,55.0,12364,7.41,7.44,4.57
24348,1.39,Very Good,E,VS1,60.9,61.0,12614,7.15,7.19,4.37
39233,0.38,Ideal,D,VS1,62.5,56.0,1067,4.64,4.67,2.91
47725,0.54,Very Good,E,VS1,61.8,58.0,1889,5.23,5.28,3.25
41657,0.5,Ideal,D,SI2,62.5,55.0,1239,5.07,5.14,3.19
9880,1.04,Very Good,H,SI1,59.7,60.0,4682,6.55,6.58,3.92
9881,0.95,Premium,F,SI1,62.9,59.0,4682,6.24,6.13,3.89
4838,0.9,Very Good,I,VS2,60.7,59.0,3709,6.23,6.26,3.79
32742,0.31,Premium,G,VS1,62.2,58.0,802,4.38,4.34,2.71
30878,0.33,Premium,E,SI1,61.1,58.0,743,4.47,4.43,2.72
34023,0.4,Ideal,I,VVS1,61.0,56.0,849,4.79,4.81,2.93
7160,0.9,Very Good,G,VS2,62.4,60.0,4182,6.07,6.11,3.8
9615,1.08,Ideal,J,SI1,62.1,55.0,4633,6.54,6.57,4.07
179,0.71,Premium,E,VS2,62.7,58.0,2776,5.74,5.68,3.58
51787,0.7,Premium,F,SI1,60.8,58.0,2415,5.78,5.74,3.5
13726,0.27,Premium,E,VS1,60.2,59.0,603,4.24,4.2,2.54
16700,0.3,Good,H,SI1,63.7,56.0,421,4.2,4.22,2.68
23995,2.03,Ideal,G,SI2,61.5,57.0,12154,8.15,8.07,4.99
7145,0.9,Good,D,SI1,63.8,57.0,4178,6.12,6.07,3.89
30853,0.33,Premium,G,VS2,60.9,56.0,743,4.5,4.46,2.73
8631,1.13,Ideal,F,SI2,60.4,56.0,4449,6.78,6.72,4.08
48998,0.59,Ideal,I,VVS1,61.2,56.0,2049,5.42,5.46,3.33
18160,1.31,Premium,G,SI1,62.2,56.0,7358,7.02,6.97,4.35
47542,0.51,Good,G,VVS1,63.2,58.0,1872,5.08,5.11,3.22
46473,0.53,Very Good,E,VS1,63.0,56.0,1776,5.13,5.16,3.24
14896,1.26,Ideal,H,SI2,61.0,56.0,5998,6.99,6.95,4.25
1333,0.71,Good,F,VVS2,58.9,61.0,2960,5.8,5.9,3.44
9131,1.08,Ideal,H,SI2,61.0,57.0,4536,6.64,6.6,4.04
21639,1.5,Ideal,I,VS2,62.4,54.1,9730,7.3,7.35,4.57
35757,0.33,Very Good,F,VVS1,62.0,56.0,912,4.43,4.46,2.75
10494,1.02,Premium,H,SI2,62.6,58.0,4798,6.44,6.4,4.02
43623,0.57,Very Good,G,SI1,61.1,57.0,1433,5.32,5.35,3.26
20549,1.13,Premium,G,VVS1,59.3,59.0,8868,6.87,6.79,4.05
8079,1.01,Good,D,SI2,57.6,62.0,4338,6.66,6.56,3.81
12465,1.27,Ideal,I,SI2,62.1,56.0,5249,6.96,6.92,4.31
33562,0.41,Premium,J,VS1,60.8,61.0,830,4.79,4.72,2.89
19817,1.23,Premium,G,VS1,61.8,58.0,8381,6.88,6.84,4.24
47898,0.54,Ideal,G,VVS2,61.2,56.0,1914,5.25,5.3,3.22
26168,2.02,Premium,G,SI2,61.0,58.0,15498,8.15,8.22,4.99
11756,1.01,Very Good,F,SI1,62.7,56.0,5078,6.39,6.36,4.0
49057,0.56,Ideal,D,VS1,62.6,55.0,2057,5.25,5.29,3.3
44402,0.43,Ideal,D,VVS1,62.3,56.0,1584,4.81,4.82,3.0
30910,0.34,Very Good,E,VS2,62.6,58.0,745,4.43,4.45,2.78
12579,1.2,Very Good,H,SI2,62.0,58.0,5280,6.76,6.91,4.24
53824,0.77,Ideal,I,VS1,60.9,57.0,2736,5.92,5.94,3.61
38773,0.31,Ideal,E,VVS2,61.6,55.0,1046,4.38,4.35,2.69
46925,0.52,Premium,G,VS1,61.1,58.0,1815,5.19,5.16,3.16
7269,1.03,Premium,I,VS1,60.1,59.0,4199,6.53,6.46,3.9
774,0.7,Premium,D,VS2,62.4,56.0,2859,5.72,5.66,3.55
29781,0.3,Premium,I,VVS1,62.5,60.0,709,4.27,4.24,2.66
13789,1.0,Very Good,D,SI1,59.2,62.0,5621,6.49,6.54,3.86
9899,1.2,Premium,J,SI2,58.7,59.0,4685,6.99,6.94,4.09
9036,0.36,Ideal,H,VS2,61.4,57.0,587,4.59,4.63,2.83
21893,1.5,Very Good,I,VS2,63.8,59.0,9960,7.29,7.23,4.63
963,0.71,Ideal,E,VS2,61.6,56.0,2891,5.74,5.76,3.54
52955,0.24,Very Good,F,VVS1,59.0,58.0,552,4.07,4.1,2.41
17778,1.5,Very Good,H,SI2,62.0,63.0,7161,7.24,7.28,4.5
47788,0.67,Good,F,SI1,60.2,61.0,1897,5.64,5.69,3.41
11585,1.2,Ideal,H,SI2,62.3,57.0,5040,6.83,6.75,4.23
34155,0.33,Ideal,G,VS1,62.3,54.0,854,4.48,4.45,2.78
176,0.83,Good,I,VS2,64.6,54.0,2774,5.85,5.88,3.79
42963,0.42,Very Good,E,VVS1,60.5,55.0,1365,4.85,4.9,2.95
38403,0.35,Premium,H,VVS1,60.6,60.0,1024,4.57,4.51,2.75
48084,0.71,Very Good,J,SI1,59.2,58.0,1932,5.86,5.9,3.48
32157,0.28,Ideal,E,VVS2,60.8,55.0,787,4.26,4.29,2.6
21011,1.7,Premium,J,VS2,62.9,62.0,9225,7.47,7.38,4.67
29893,0.3,Premium,D,VS2,62.3,58.0,710,4.29,4.32,2.68
35925,0.43,Premium,E,SI2,61.2,59.0,919,4.89,4.82,2.97
47627,0.75,Premium,F,SI2,59.8,60.0,1881,5.96,5.92,3.55
50405,0.58,Ideal,G,VVS1,61.3,56.0,2256,5.36,5.4,3.3
3995,0.71,Ideal,F,VS2,61.6,56.0,3516,5.74,5.77,3.54
47812,0.51,Ideal,G,VVS2,61.3,56.0,1902,5.16,5.19,3.17
17657,1.2,Very Good,F,VS2,62.4,58.0,7114,6.76,6.8,4.23
1227,0.7,Ideal,F,VS1,61.2,54.0,2940,5.92,5.64,3.54
33613,0.31,Good,D,SI2,63.9,57.0,462,4.28,4.33,2.75
41739,0.41,Ideal,E,VVS2,60.9,56.0,1243,4.81,4.75,2.91
28009,0.3,Premium,E,VS2,62.5,59.0,658,4.27,4.3,2.68
31574,0.31,Ideal,E,VVS2,60.8,56.0,767,4.39,4.42,2.68
498,0.7,Premium,D,SI1,60.2,60.0,2822,5.82,5.75,3.48
25281,2.01,Good,H,SI1,56.7,58.0,13929,8.31,8.36,4.73
48015,0.7,Fair,F,SI2,58.2,66.0,1920,5.77,5.74,3.35
28915,0.36,Ideal,E,VS2,61.7,57.0,684,4.55,4.59,2.82
21265,1.51,Very Good,I,VVS2,61.9,56.0,9416,7.35,7.38,4.56
33434,0.32,Premium,G,VS1,62.1,55.0,828,4.44,4.41,2.75
40273,0.23,Ideal,F,VS1,61.9,56.0,493,3.94,3.96,2.44
18031,0.35,Ideal,I,VVS2,62.3,57.0,614,4.49,4.53,2.81
9937,0.9,Very Good,D,SI1,59.6,62.0,4693,6.19,6.22,3.7
3569,0.7,Ideal,D,VS1,61.7,57.0,3419,5.71,5.74,3.53
32207,0.3,Premium,E,VS2,62.6,62.0,788,4.25,4.21,2.65
24409,1.51,Ideal,D,SI1,60.7,59.0,12648,7.47,7.42,4.52
3363,0.31,Very Good,I,VS2,59.3,59.0,406,4.38,4.42,2.61
40166,0.39,Very Good,F,VVS2,58.2,62.0,1117,4.77,4.82,2.79
43122,0.52,Premium,D,SI2,62.4,59.0,1385,5.15,5.05,3.18
19191,1.02,Very Good,G,VVS2,63.1,59.0,7942,6.45,6.38,4.05
14576,1.03,Very Good,I,SI2,63.5,58.0,5884,6.38,6.4,4.06
43000,0.55,Ideal,D,SI2,61.3,57.0,1368,5.28,5.23,3.22
3207,0.71,Ideal,E,VS1,62.3,56.0,3346,5.69,5.74,3.56
51607,0.7,Fair,F,SI2,65.1,52.0,2394,5.64,5.57,3.65
36367,0.39,Ideal,F,VS1,61.9,55.2,939,4.66,4.7,2.89
20360,1.57,Premium,J,VS1,61.3,59.0,8752,7.47,7.44,4.57
18340,1.29,Ideal,G,SI1,60.9,59.0,7463,6.99,7.04,4.27
42962,0.55,Premium,E,SI2,59.7,58.0,1364,5.35,5.33,3.19
28335,0.33,Premium,G,VS1,61.3,58.0,666,4.42,4.46,2.72
31132,0.31,Ideal,E,VVS2,62.5,54.0,755,4.34,4.37,2.72
32006,0.41,Ideal,J,IF,62.1,54.0,777,4.78,4.81,2.98
2866,0.72,Ideal,E,VS1,62.6,55.0,3275,5.7,5.73,3.58
20074,1.51,Good,D,SI2,64.1,61.0,8550,7.14,7.18,4.59
36212,0.36,Premium,G,VS1,59.7,56.0,932,4.67,4.64,2.78
43167,0.42,Ideal,D,VVS2,62.5,57.0,1389,4.8,4.77,2.99
35742,0.3,Ideal,D,VS2,62.3,56.0,911,4.3,4.27,2.67
8863,0.71,Premium,D,VVS1,59.7,59.0,4482,5.81,5.88,3.49
23413,1.12,Ideal,F,VVS1,61.0,56.0,11403,6.71,6.74,4.1
53497,0.73,Premium,G,VS1,63.0,57.0,2683,5.75,5.67,3.6
1389,0.24,Ideal,G,VVS1,62.1,56.0,559,3.97,4.0,2.47
20085,1.12,Premium,G,VVS1,60.9,57.0,8561,6.72,6.67,4.08
30907,0.4,Ideal,G,SI2,60.4,56.0,745,4.78,4.82,2.9
39156,0.36,Ideal,F,IF,61.4,56.0,1063,4.57,4.61,2.82
42760,0.56,Ideal,G,SI1,62.5,57.0,1345,5.26,5.23,3.28
52615,0.7,Good,D,SI1,62.6,62.0,2546,5.61,5.64,3.52
11373,0.34,Ideal,E,SI1,61.7,56.0,596,4.49,4.52,2.78
15227,1.25,Very Good,H,SI1,62.4,55.0,6113,6.85,6.89,4.29
34621,0.31,Ideal,F,VS1,60.6,56.0,872,4.42,4.39,2.67
3702,1.0,Good,E,SI2,64.3,58.0,3450,6.18,6.11,3.95
17843,1.02,Good,F,VS1,63.7,57.0,7197,6.39,6.35,4.06
33854,0.3,Premium,E,VS2,62.1,58.0,844,4.31,4.29,2.67
34452,0.32,Ideal,I,IF,60.8,54.0,864,4.47,4.44,2.71
13485,1.2,Ideal,I,SI1,62.4,57.0,5535,6.75,6.8,4.23
24244,2.08,Premium,H,SI2,59.7,59.0,12454,8.38,8.29,4.98
21549,1.09,Ideal,D,VS1,62.3,56.0,9650,6.63,6.59,4.12
7181,1.01,Very Good,G,SI1,63.3,57.0,4185,6.37,6.35,4.02
52301,0.32,Ideal,I,VVS2,61.2,56.0,548,4.41,4.45,2.71
12226,1.0,Ideal,F,SI1,61.9,56.0,5197,6.36,6.41,3.95
49716,0.76,Premium,J,VS1,61.1,58.0,2148,5.85,5.91,3.59
11957,1.14,Premium,F,SI1,62.5,59.0,5135,6.65,6.67,4.16
9310,1.01,Very Good,E,SI2,62.2,58.0,4575,6.36,6.43,3.98
46326,0.6,Good,G,VS1,60.1,61.0,1757,5.44,5.5,3.29
41299,0.51,Premium,I,VVS2,59.4,60.0,1211,5.26,5.21,3.11
27052,0.33,Ideal,I,VVS1,62.2,54.0,646,4.43,4.45,2.76
53010,0.7,Premium,F,SI1,59.4,59.0,2596,5.8,5.75,3.43
31383,0.3,Ideal,D,VS2,62.3,53.9,762,4.3,4.32,2.69
38996,0.53,Ideal,H,SI2,61.6,56.0,1054,5.16,5.19,3.19
43441,0.5,Good,G,VS2,57.9,61.0,1415,5.23,5.2,3.02
49811,0.5,Ideal,F,VVS1,61.0,57.0,2165,5.13,5.16,3.14
35868,0.46,Very Good,I,VS2,62.3,57.0,918,4.87,4.92,3.05
12216,0.9,Very Good,D,VS1,58.9,59.0,5195,6.22,6.31,3.69
46282,0.5,Very Good,E,VS1,61.4,55.0,1755,5.09,5.14,3.14
11347,1.01,Very Good,F,SI1,63.5,59.0,4989,6.38,6.29,4.02
2687,0.68,Ideal,E,VS1,61.3,55.0,3243,5.67,5.71,3.49
9354,1.07,Premium,G,SI2,62.1,59.0,4584,6.54,6.48,4.04
20309,1.04,Premium,F,VVS2,59.2,58.0,8722,6.68,6.66,3.95
25036,0.34,Good,E,SI1,60.5,60.1,641,4.5,4.53,2.73
11281,1.22,Ideal,E,SI2,62.8,54.0,4974,6.78,6.75,4.25
8661,1.08,Ideal,H,SI2,60.4,57.0,4455,6.63,6.68,4.02
